Wavenumber,Intensities
282.29,9802.4
284.39,9722.8
286.49,9635.4
288.59,9576.6
290.7,9466.4
292.79,9403.2
294.89,9303.0
296.99,9221.4
299.09,9153.0
301.18,9110.0
303.28,9018.4
305.37,8964.0
307.47,8934.0
309.56,8901.6
311.65,8850.8
313.74,8867.0
315.83,8799.4
317.92,8855.8
320.0,8810.6
322.09,8786.2
324.18,8776.4
326.26,8801.8
328.34,8808.8
330.43,8726.0
332.51,8740.2
334.59,8756.0
336.67,8753.2
338.75,8702.2
340.83,8716.0
342.9,8694.2
344.98,8675.8
347.05,8702.4
349.13,8657.0
351.2,8673.2
353.27,8637.4
355.35,8653.8
357.42,8608.2
359.49,8622.6
361.55,8601.6
363.62,8584.0
365.69,8609.8
367.75,8606.8
369.82,8615.0
371.88,8631.8
373.95,8566.6
376.01,8601.4
378.07,8584.6
380.13,8558.8
382.19,8512.4
384.25,8552.4
386.31,8571.2
388.36,8554.8
390.42,8574.2
392.47,8569.6
394.53,8597.2
396.58,8615.2
398.63,8631.0
400.68,8695.8
402.73,8689.0
404.78,8689.4
406.83,8711.0
408.87,8757.2
410.92,8762.4
412.97,8774.4
415.01,8819.6
417.05,8829.0
419.1,8837.0
421.14,8806.6
423.18,8829.8
425.22,8864.6
427.25,8887.6
429.29,8839.8
431.33,8852.2
433.36,8866.4
435.4,8860.4
437.43,8795.8
439.47,8815.4
441.5,8783.0
443.53,8720.6
445.56,8763.0
447.59,8730.6
449.62,8742.8
451.64,8715.0
453.67,8673.6
455.7,8678.6
457.72,8628.8
459.74,8626.4
461.77,8589.8
463.79,8513.2
465.81,8533.0
467.83,8509.4
469.85,8531.4
471.86,8493.0
473.88,8482.6
475.9,8424.6
477.91,8440.6
479.93,8435.4
481.94,8426.4
483.95,8452.6
485.96,8435.2
487.97,8439.0
489.98,8420.6
491.99,8392.0
494.0,8390.0
496.0,8351.6
498.01,8366.0
500.01,8323.6
502.02,8298.4
504.02,8317.2
506.02,8266.8
508.02,8249.0
510.02,8155.6
512.02,8113.2
514.02,8041.0
516.01,7975.0
518.01,7962.6
520.01,7854.6
522.0,7824.0
523.99,7854.8
525.99,7831.4
527.98,7756.2
529.97,7751.0
531.96,7752.8
533.94,7731.2
535.93,7717.2
